refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
DOJKET,0,Fe3,2,1.4972152567549262,N11,2.087,1.5644612931701443,0.24359049197344659
DOJKET,0,Fe3,2,1.4972152567549262,N11B,2.087,1.5644612931701443,0.24359049197344659
DOJKET,0,Fe3,2,1.4972152567549262,N12B,2.089,1.5644612931701443,0.24227733887121858
DOJKET,0,Fe3,2,1.4972152567549262,N12,2.089,1.5644612931701443,0.24227733887121858
AMUQIJ,0,Fe1,2,1.4985843187074632,N7,1.981,1.5644612931701443,0.32439924350382537
AMUQIJ,0,Fe1,2,1.4985843187074632,N1,2.013,1.5644612931701443,0.29752209875796065
AMUQIJ,0,Fe1,2,1.4985843187074632,N2,2.015,1.5644612931701443,0.29591820993701234
AMUQIJ,0,Fe1,2,1.4985843187074632,N3,2.022,1.5644612931701443,0.2903723832543324
AMUQIJ,0,Fe1,2,1.4985843187074632,N4,2.022,1.5644612931701443,0.2903723832543324
WALNAZ01,0,Fe5,2,1.4991265728294332,N23B,2.034,1.5644612931701443,0.28110597880676758
WALNAZ01,0,Fe5,2,1.4991265728294332,N23,2.034,1.5644612931701443,0.28110597880676758
WALNAZ01,0,Fe5,2,1.4991265728294332,N22B,2.065,1.5644612931701443,0.25851351196130573
WALNAZ01,0,Fe5,2,1.4991265728294332,N22,2.065,1.5644612931701443,0.25851351196130573
WALNAZ01,0,Fe5,2,1.4991265728294332,N24B,2.142,1.5644612931701443,0.20994379564664326
WALNAZ01,0,Fe5,2,1.4991265728294332,N24,2.142,1.5644612931701443,0.20994379564664326
ZERSUM,0,Fe2,2,1.5018023695138956,N11,2.006,1.5644612931701443,0.30320447796870581
ZERSUM,0,Fe2,2,1.5018023695138956,N12,2.034,1.5644612931701443,0.28110597880676758
ZERSUM,0,Fe2,2,1.5018023695138956,N7,2.084,1.5644612931701443,0.2455735786929972
ZERSUM,0,Fe2,2,1.5018023695138956,N9,2.103,1.5644612931701443,0.23328135575796266
ZERSUM,0,Fe2,2,1.5018023695138956,N8,2.115,1.5644612931701443,0.22583684823179009
ZERSUM,0,Fe2,2,1.5018023695138956,N10,2.137,1.5644612931701443,0.21280013005567217
FEPHCY05,0,Fe1,2,1.5035248971382877,N2B,1.926,1.5644612931701443,0.37638917157576057
FEPHCY05,0,Fe1,2,1.5035248971382877,N2,1.926,1.5644612931701443,0.37638917157576057
FEPHCY05,0,Fe1,2,1.5035248971382877,N4B,1.927,1.5644612931701443,0.37537327699338335
FEPHCY05,0,Fe1,2,1.5035248971382877,N4,1.927,1.5644612931701443,0.37537327699338335
FEPHCY,0,Fe1,2,1.503524897138288,N4B,1.926,1.5644612931701443,0.37638917157576057
FEPHCY,0,Fe1,2,1.503524897138288,N4,1.926,1.5644612931701443,0.37638917157576057
FEPHCY03,0,Fe1,2,1.503524897138288,N4,1.926,1.5644612931701443,0.37638917157576057
FEPHCY03,0,Fe1,2,1.503524897138288,N4B,1.926,1.5644612931701443,0.37638917157576057
